,anio,elec,partido,votos,censo
767,2011,AsambleaDepartamental,MOVIMIENTOPOLITICOAFROVIDES,58652,700072
768,2011,AsambleaDepartamental,OPCIONFUTURO,20857,274985
769,2011,AsambleaDepartamental,PARTIDOALIANZASOCIALINDEPENDIENTE,361896,4819926
770,2011,AsambleaDepartamental,PARTIDOCAMBIORADICAL,1388685,7015184
771,2011,AsambleaDepartamental,PARTIDOCONSERVADORCOLOMBIANO,2058165,7282183
772,2011,AsambleaDepartamental,PARTIDODEINTEGRACIONNACIONAL,475926,4507639
773,2011,AsambleaDepartamental,PARTIDOLIBERALCOLOMBIANO,2200123,7285750
774,2011,AsambleaDepartamental,PARTIDOSOCIALDEUNIDADNACIONAL,2336090,7285731
775,2011,AsambleaDepartamental,PARTIDOVERDE,809084,7067845
776,2011,AsambleaDepartamental,POLODEMOCRTICOALTERNATIVO,474545,6744951
777,2011,AsambleaDepartamental,VOTOENBLANCO,1577893,7284267
778,2011,AsambleaDepartamental,VOTONOMARCADOS,1784441,7283762
779,2011,AsambleaDepartamental,VOTOSNULOS,721052,7285904
780,2011,Concejo,ACACIASSEGURAYA,2776,4379
781,2011,Concejo,ADELANTECHIA,3585,11766
782,2011,Concejo,ADELANTEDOSQUEBRADAS,6433,4942
783,2011,Concejo,ALIANZACIVICAPORENVIGADO,5536,16723
784,2011,Concejo,ALIANZAPORMOSQUERA,2509,10667
785,2011,Concejo,ALIANZASOCIALAMIGOSPORCOTAASAC,601,17887
786,2011,Concejo,AVANCESOCIAL,2636,17279
787,2011,Concejo,CAJICAACTIVA,1100,3606
