,anio,eleccion,partido,pais,puesto,votos,censo
408,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,ECUADOR,QuitoConsulado,650,4302
409,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,ESPANA,BarcelonaConsulado,1907,11766
410,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,ESTADOSUNIDOS,AtlantaConsulado,1817,5907
411,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,FRANCIA,ParisConsulado,52,3576
412,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,HOLANDA,LaHayaConsulado,22,410
413,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,INDIA,NuevaDelhiEmbajada,1,67
414,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,INGLATERRA,LondresConsulado,130,7055
415,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,ITALIA,Milan,9,1715
416,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,MEXICO,MexicoConsulado,29,2522
417,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,PAISESBAJOSARUBA,OranjestadConsulado,17,2517
418,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,PANAMA,PanamaConsulado,363,6832
419,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,PUERTORICO,Mayaguez,5,102
420,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,REPUBLICADOMINICANA,SantoDomingoEmbajada,72,1558
421,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,SUECIA,EstocolmoConsulado,15,507
422,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,SUIZA,BernaConsulado,33,1054
423,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,URUGUAY,MontevideoConsulado,20,290
424,2010,CmaraTerritorial,MOVIMIENTOINDEPENDIENTEDERENOVACIONABSOLUTAMIRA,VENEZUELA,CaracasConsulado,408,28288
425,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,ALEMANIA,BerlinEmbajada,6,608
426,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,ARGENTINA,BuenosAiresConsulado,11,2859
427,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,AUSTRALIA,Brisbane,9,491
428,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,BELGICA,BruselasConsulado,4,1004
429,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,BRASIL,SaoPauloConsulado,1,538
430,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,CANADA,MontrealConsulado,25,3397
431,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,CHILE,SantiagoConsulado,3,2163
432,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,CHINAREPUBLICAPOPULAR,BeijingEmbajada,3,145
433,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,COREADELSUR,SeulEmbajada,1,67
434,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,CUBA,LaHabanaConsulado,1,230
435,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,ECUADOR,QuitoConsulado,25,4302
436,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,EGIPTO,ElCairoEmbajada,1,95
437,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,ELSALVADOR,SanSalvadorConsulado,8,351
438,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,ESPANA,BarcelonaConsulado,38,11766
439,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,ESTADOSUNIDOS,AtlantaConsulado,160,5907
440,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,FRANCIA,ParisEmbajada,11,1145
441,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,HOLANDA,LaHayaConsulado,2,410
442,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,HONDURAS,TegucigalpaEmbajada,1,378
443,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,INGLATERRA,LondresConsulado,13,7055
444,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,ITALIA,Milan,2,1715
445,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,LIBANO,BeirutEmbajada,3,400
446,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,MEXICO,MexicoConsulado,4,2522
447,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,PAISESBAJOSARUBA,OranjestadConsulado,21,2517
448,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,PANAMA,PanamaConsulado,19,6832
449,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,PARAGUAY,AsuncionEmbajada,1,194
450,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,PERU,LimaEmbajada,5,1120
451,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,REPUBLICADOMINICANA,SantoDomingoEmbajada,8,1558
452,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,SUDAFRICA,PretoriaEmbajada,1,147
453,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,URUGUAY,MontevideoConsulado,1,290
454,2010,CmaraTerritorial,PARTIDOCAMBIORADICAL,VENEZUELA,CaracasConsulado,96,28288
455,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ALEMANIA,BerlinEmbajada,4,608
456,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ARGENTINA,BuenosAiresConsulado,30,2859
457,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,AUSTRALIA,Brisbane,16,491
458,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,BELGICA,BruselasConsulado,7,1004
459,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,BRASIL,RiodeJaneiroConsulado,8,209
460,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,CANADA,MontrealConsulado,29,3397
461,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,CHILE,SantiagoConsulado,2,2163
462,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,CHINAREPUBLICAPOPULAR,BeijingEmbajada,1,145
463,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,COSTARICA,SanJoseEmbajada,9,6350
464,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,CUBA,LaHabanaConsulado,2,230
465,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,DINAMARCA,Copenhague,1,10
466,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ECUADOR,QuitoConsulado,154,4302
467,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ELSALVADOR,SanSalvadorConsulado,4,351
468,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ESPANA,BarcelonaConsulado,132,11766
469,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ESTADOSUNIDOS,AtlantaConsulado,526,5907
470,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,FILIPINAS,ManilaEmbajada,3,49
471,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,FINLANDIA,Helsinki,2,13
472,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,FRANCIA,ParisEmbajada,17,1145
473,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,HOLANDA,LaHayaConsulado,3,410
474,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,HONDURAS,TegucigalpaEmbajada,5,378
475,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,INGLATERRA,LondresConsulado,33,7055
476,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ISRAEL,TelAvivConsulado,1,522
477,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ITALIA,Milan,14,1715
478,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,MEXICO,MexicoConsulado,11,2522
479,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,NICARAGUA,ManaguaEmbajada,2,182
480,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PAISESBAJOSARUBA,OranjestadConsulado,23,2517
481,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PANAMA,PanamaConsulado,36,6832
482,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PARAGUAY,AsuncionEmbajada,8,194
483,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PERU,LimaEmbajada,3,1120
484,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PUERTORICO,Mayaguez,2,102
485,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,REPUBLICADOMINICANA,SantoDomingoEmbajada,10,1558
486,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,RUSIA,MoscuEmbajada,1,197
487,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,SUDAFRICA,PretoriaEmbajada,1,147
488,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,SUECIA,EstocolmoConsulado,2,507
489,2010,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,SUIZA,BernaConsulado,6,1054
