anio,elec,partido,nomcandi,nomdepto,votos,censo
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,CUNDINAMARCA,4185,844653
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,GUAINIA,30,24682
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,GUAVIARE,132,22046
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,HUILA,887,307012
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,LAGUAJIRA,871,142735
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,MAGDALENA,1668,213562
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,META,1648,218466
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,NARINO,1302,373118
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,NORTEDESANTANDER,2327,249739
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,PUTUMAYO,269,108641
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,QUINDIO,704,74785
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,RISARALDA,1023,121905
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,SANANDRES,135,20820
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,SANTANDER,3965,392713
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,SUCRE,2109,217720
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,TOLIMA,1910,353223
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,VALLEDELCAUCA,6852,309947
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,VAUPES,24,15280
2018,Presidencia1eravuelta,MOVIMIENTOPOLITICOTODOSSOMOSCOLOMBIA,JORGEANTONIOTRUJILLOSARMIENTO,VICHADA,69,31338
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,AMAZONAS,7104,18333
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,ANTIOQUIA,1375965,1040690
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,ARAUCA,49721,65740
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,ATLANTICO,236291,229833
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,BOGOTA,989744,34611
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,BOLIVAR,258540,337712
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,BOYACA,227676,532604
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,CALDAS,191910,226145
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,CAQUETA,68250,124947
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,CASANARE,108270,117007
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,CAUCA,107367,305504
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,CESAR,172860,255059
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,CHOCO,30119,124555
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,CONSULADOS,152276,223847
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,CORDOBA,229234,292813
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,CUNDINAMARCA,479936,846476
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,GUAINIA,3906,25575
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,GUAVIARE,11488,22046
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,HUILA,241612,310260
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,LAGUAJIRA,76549,142735
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,MAGDALENA,161863,218157
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,META,212158,218466
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,NARINO,135095,383383
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,NORTEDESANTANDER,378192,265719
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,PUTUMAYO,23387,112839
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,QUINDIO,109631,74785
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,RISARALDA,177523,121905
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,SANANDRES,5691,20820
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,SANTANDER,442219,406008
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,SUCRE,129976,217720
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,TOLIMA,285470,353223
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,VALLEDELCAUCA,527622,314545
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,VAUPES,1013,16080
2018,Presidencia1eravuelta,PARTIDOCENTRODEMOCRATICO,IVANDUQUE,VICHADA,8456,34150
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,AMAZONAS,20,10743
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,ANTIOQUIA,5141,1049704
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,ARAUCA,239,62218
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,ATLANTICO,1093,224977
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,BOGOTA,3901,34611
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,BOLIVAR,952,317331
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,BOYACA,843,503999
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,CALDAS,674,225922
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,CAQUETA,350,124947
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,CASANARE,261,115498
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,CAUCA,940,302353
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,CESAR,592,250554
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,CHOCO,236,110495
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,CONSULADOS,914,186093
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,CORDOBA,642,274947
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,CUNDINAMARCA,2003,822764
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,GUAINIA,12,22895
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,GUAVIARE,75,22046
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,HUILA,583,303457
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,LAGUAJIRA,296,139279
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,MAGDALENA,506,192460
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,META,697,215924
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,NARINO,1098,373492
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,NORTEDESANTANDER,803,247165
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,PUTUMAYO,238,112839
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,QUINDIO,337,74785
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,RISARALDA,717,121905
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,SANANDRES,18,20820
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,SANTANDER,1302,378448
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,SUCRE,380,217250
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,TOLIMA,1071,350846
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,VALLEDELCAUCA,3163,314545
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,VAUPES,8,12930
2018,Presidencia1eravuelta,PARTIDODEREIVINDICACIONETNICAPRE,PROMOTORESVOTOENBLANCO,VICHADA,23,34150
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,AMAZONAS,52,13307
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,ANTIOQUIA,4398,1034610
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,ARAUCA,223,65740
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,ATLANTICO,1613,226948
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,BOGOTA,5492,34611
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,BOLIVAR,1300,328143
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,BOYACA,1149,525010
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,CALDAS,940,225922
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,CAQUETA,408,124947
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,CASANARE,359,117007
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,CAUCA,1205,302328
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,CESAR,727,255059
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,CHOCO,393,120896
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,CONSULADOS,406,201053
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,CORDOBA,1139,287141
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,CUNDINAMARCA,2611,840534
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,GUAINIA,27,22887
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,GUAVIARE,94,22046
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,HUILA,734,303509
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,LAGUAJIRA,486,139217
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,MAGDALENA,942,213968
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,META,830,218466
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,NARINO,1078,376301
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,NORTEDESANTANDER,1088,259000
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,PUTUMAYO,193,112839
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,QUINDIO,436,74785
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,RISARALDA,758,121905
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,SANANDRES,31,20820
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,SANTANDER,1981,408365
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,SUCRE,844,217720
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,TOLIMA,1164,350007
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,VALLEDELCAUCA,2971,307361
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,VAUPES,21,14499
2018,Presidencia1eravuelta,PARTIDOSOMOS,VIVIANEMORALES,VICHADA,45,34150
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,AMAZONAS,299,16552
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,ANTIOQUIA,54385,1040690
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,ARAUCA,2119,65740
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,ATLANTICO,12116,229833
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,BOGOTA,55867,34611
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,BOLIVAR,8225,336258
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,BOYACA,9468,531576
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,CALDAS,7830,226145
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,CAQUETA,3126,124947
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,CASANARE,2912,117007
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,CAUCA,9807,305504
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,CESAR,5352,255059
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,CHOCO,2075,124555
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,CONSULADOS,2103,229431
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,CORDOBA,6353,292813
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,CUNDINAMARCA,24598,846476
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,GUAINIA,137,25074
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,GUAVIARE,904,22046
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,HUILA,8147,310260
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,LAGUAJIRA,2505,142735
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,MAGDALENA,5397,218157
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,META,8600,218466
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,NARINO,11668,383383
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,NORTEDESANTANDER,7600,265719
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,PUTUMAYO,2336,112839
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,QUINDIO,4772,74785
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,RISARALDA,7844,121905
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,SANANDRES,328,20820
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,SANTANDER,17853,406008
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,SUCRE,3326,217720
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,TOLIMA,9558,353223
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,VALLEDELCAUCA,40696,314545
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,VAUPES,76,16090
2018,Presidencia1eravuelta,VOTOSENBLANCO,VOTOSENBLANCO,VICHADA,199,34150
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,AMAZONAS,51,15120
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,ANTIOQUIA,7958,1048447
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,ARAUCA,544,65740
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,ATLANTICO,2032,229833
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,BOGOTA,1885,34611
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,BOLIVAR,1561,334360
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,BOYACA,1635,531188
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,CALDAS,1917,226145
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,CAQUETA,600,124947
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,CASANARE,618,117007
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,CAUCA,2828,304787
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,CESAR,905,255059
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,CHOCO,788,123007
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,CONSULADOS,274,160455
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,CORDOBA,1670,292813
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,CUNDINAMARCA,2356,846476
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,GUAINIA,47,25103
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,GUAVIARE,163,22046
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,HUILA,1314,310260
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,LAGUAJIRA,710,142735
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,MAGDALENA,993,218157
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,META,1168,217773
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,NARINO,2363,383383
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,NORTEDESANTANDER,1520,265719
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,PUTUMAYO,557,112839
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,QUINDIO,874,74785
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,RISARALDA,1547,121905
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,SANANDRES,15,16674
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,SANTANDER,2043,408845
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,SUCRE,1117,217720
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,TOLIMA,1807,353223
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,VALLEDELCAUCA,3732,315753
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,VAUPES,20,14828
2018,Presidencia1eravuelta,VOTOSNOMARCADOS,VOTOSNOMARCADOS,VICHADA,63,34150
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,AMAZONAS,145,17192
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,ANTIOQUIA,31889,1044240
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,ARAUCA,1708,65740
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,ATLANTICO,9085,229833
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,BOGOTA,27858,34611
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,BOLIVAR,4663,337712
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,BOYACA,7559,532604
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,CALDAS,8654,226145
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,CAQUETA,1890,124947
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,CASANARE,2531,117007
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,CAUCA,9669,304787
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,CESAR,5152,255059
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,CHOCO,3047,124555
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,CONSULADOS,739,205072
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,CORDOBA,5095,292813
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,CUNDINAMARCA,20790,846476
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,GUAINIA,140,24772
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,GUAVIARE,522,22046
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,HUILA,5471,310260
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,LAGUAJIRA,2759,142735
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,MAGDALENA,4389,218157
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,META,7631,218466
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,NARINO,7704,383383
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,NORTEDESANTANDER,6318,265719
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,PUTUMAYO,1418,112839
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,QUINDIO,4422,74785
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,RISARALDA,7448,121905
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,SANANDRES,61,20820
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,SANTANDER,11537,405366
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,SUCRE,2938,217720
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,TOLIMA,9086,353223
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,VALLEDELCAUCA,29493,314545
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,VAUPES,51,15798
2018,Presidencia1eravuelta,VOTOSNULOS,VOTOSNULOS,VICHADA,140,34150
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,AMAZONAS,9324,18333
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,ANTIOQUIA,556685,1040690
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,ARAUCA,28928,65740
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,ATLANTICO,440975,229833
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,BOGOTA,1889050,34611
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,BOLIVAR,316684,337712
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,BOYACA,233784,532604
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,CALDAS,121405,226145
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,CAQUETA,43256,124947
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,CASANARE,41448,117007
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,CAUCA,324640,305504
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,CESAR,174256,255059
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,CHOCO,69842,124555
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,CONSULADOS,69553,222716
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,CORDOBA,299596,292813
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,CUNDINAMARCA,450382,846476
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,GUAINIA,4097,25575
2018,Presidencia2davuelta,COALICIONPETROPRESIDENTE,GUSTAVOPETRO,GUAVIARE,9839,22046
